though 137 0.07536872912918861
end 137 0.07536872912918861
barrier 136 0.07481859242021642
meares 136 0.07481859242021642
land 135 0.07426845571124424
what 135 0.07426845571124424
blizzard 133 0.07316818229329988
conditions 131 0.07206790887535552
7 129 0.07096763545741117
half 129 0.07096763545741117
n 127 0.06986736203946681
like 126 0.06931722533049463
north 125 0.06876708862152245
fine 124 0.06821695191255027
pack 123 0.06766681520357809
sledges 123 0.06766681520357809
atkinson 123 0.06766681520357809
find 123 0.06766681520357809
seen 122 0.06711667849460591
journey 122 0.06711667849460591
few 122 0.06711667849460591
depot 119 0.06546626836768937
floe 118 0.0649161316587172
side 118 0.0649161316587172
any 118 0.0649161316587172
animals 118 0.0649161316587172
things 117 0.06436599494974501
floes 116 0.06381585824077282
old 116 0.06381585824077282
yet 114 0.06271558482282848
just 114 0.06271558482282848
being 112 0.06161531140488412
done 112 0.06161531140488412
between 112 0.06161531140488412
even 112 0.06161531140488412
during 110 0.06051503798693976
soon 110 0.06051503798693976
hope 109 0.059964901277967574
along 108 0.059414764568995394
how 108 0.059414764568995394
new 107 0.058864627860023215
round 107 0.058864627860023215
seemed 107 0.058864627860023215
till 106 0.058314491151051036
many 104 0.057214217733106684
course 104 0.057214217733106684
did 104 0.057214217733106684
who 103 0.056664081024134505
9 103 0.056664081024134505
full 102 0.05611394431516231
whole 102 0.05611394431516231
deal 102 0.05611394431516231
island 101 0.05556380760619013
nearly 101 0.05556380760619013
pretty 101 0.05556380760619013
saw 100 0.05501367089721796
poor 100 0.05501367089721796
four 99 0.05446353418824578
12 98 0.0539133974792736
ever 97 0.05336326077030142
towards 97 0.05336326077030142
covered 97 0.05336326077030142
close 97 0.05336326077030142
foot 96 0.052813124061329236
make 96 0.052813124061329236
high 96 0.052813124061329236
never 95 0.05226298735235706
air 95 0.05226298735235706
part 94 0.05171285064338488
start 94 0.05171285064338488
15 94 0.05171285064338488
dog 93 0.0511627139344127
too 93 0.0511627139344127
everything 93 0.0511627139344127
drift 93 0.0511627139344127
11 92 0.050612577225440526
since 91 0.05006244051646835
man 90 0.04951230380749617
thought 89 0.04896216709852398
also 89 0.04896216709852398
return 89 0.04896216709852398
less 88 0.0484120303895518
nothing 88 0.0484120303895518
others 87 0.04786189368057962
cannot 87 0.04786189368057962
same 87 0.04786189368057962
strong 87 0.04786189368057962
temp 87 0.04786189368057962
camped 87 0.04786189368057962
condition 86 0.047311756971607444
warm 85 0.046761620262635264
taken 84 0.046211483553663085
ponting 84 0.046211483553663085
calm 84 0.046211483553663085
help 84 0.046211483553663085
ought 84 0.046211483553663085
am 84 0.046211483553663085
best 84 0.046211483553663085
difficult 84 0.046211483553663085
short 84 0.046211483553663085
morrow 83 0.045661346844690906
brought 83 0.045661346844690906
take 82 0.04511121013571873
winter 82 0.04511121013571873
where 82 0.04511121013571873
keep 82 0.04511121013571873
whilst 82 0.04511121013571873
almost 82 0.04511121013571873
fact 82 0.04511121013571873
later 81 0.04456107342674655
loads 80 0.04401093671777437
difficulty 80 0.04401093671777437
scott 79 0.04346080000880219
excellent 79 0.04346080000880219
doubt 79 0.04346080000880219
rock 79 0.04346080000880219
took 79 0.04346080000880219
life 78 0.04291066329983
each 78 0.04291066329983
next 78 0.04291066329983
making 78 0.04291066329983
right 78 0.04291066329983
behind 77 0.04236052659085783
seem 77 0.04236052659085783
know 77 0.04236052659085783
reached 76 0.04181038988188565
place 76 0.04181038988188565
interesting 76 0.04181038988188565
mile 76 0.04181038988188565
second 75 0.04126025317291347
both 75 0.04126025317291347
motor 75 0.04126025317291347
&c 75 0.04126025317291347
enough 75 0.04126025317291347
trouble 75 0.04126025317291347
20 74 0.040710116463941286
rest 74 0.040710116463941286
present 74 0.040710116463941286
people 74 0.040710116463941286
passed 74 0.040710116463941286
c 73 0.04015997975496911
pressure 73 0.04015997975496911
decided 73 0.04015997975496911
run 72 0.039609843045996934
might 72 0.039609843045996934
you 72 0.039609843045996934
ahead 72 0.039609843045996934
pulling 72 0.039609843045996934
above 71 0.03905970633702475
cherry 71 0.03905970633702475
southern 71 0.03905970633702475
west 71 0.03905970633702475
edge 71 0.03905970633702475
possible 70 0.03850956962805257
bright 70 0.03850956962805257
bay 70 0.03850956962805257
low 69 0.03795943291908039
gone 69 0.03795943291908039
put 69 0.03795943291908039
turned 69 0.03795943291908039
school 69 0.03795943291908039
o 68 0.03740929621010821
large 68 0.03740929621010821
within 68 0.03740929621010821
across 68 0.03740929621010821
certainly 68 0.03740929621010821
load 68 0.03740929621010821
except 67 0.03685915950113603
look 67 0.03685915950113603
fell 67 0.03685915950113603
overcast 67 0.03685915950113603
soft 67 0.03685915950113603
garrard 66 0.03630902279216385
own 66 0.03630902279216385
looks 66 0.03630902279216385
easily 66 0.03630902279216385
rather 66 0.03630902279216385
hand 65 0.03575888608319167
bags 65 0.03575888608319167
bergs 64 0.03520874937421949
trying 64 0.03520874937421949
wright 64 0.03520874937421949
gave 64 0.03520874937421949
distance 63 0.034658612665247314
pole 63 0.034658612665247314
thin 63 0.034658612665247314
crean 63 0.034658612665247314
she 63 0.034658612665247314
line 63 0.034658612665247314
simpson 62 0.034108475956275135
really 62 0.034108475956275135
result 61 0.033558339247302955
evening 61 0.033558339247302955
sastrugi 61 0.033558339247302955
_thursday 61 0.033558339247302955
moment 61 0.033558339247302955
evidently 61 0.033558339247302955
showing 61 0.033558339247302955
five 60 0.033008202538330776
crozier 60 0.033008202538330776
tracks 60 0.033008202538330776
gran 60 0.033008202538330776
having 60 0.033008202538330776
beyond 60 0.033008202538330776
_monday 60 0.033008202538330776
13 60 0.033008202538330776
near 60 0.033008202538330776
depôt 59 0.0324580658293586
gale 59 0.0324580658293586
head 59 0.0324580658293586
given 59 0.0324580658293586
expected 59 0.0324580658293586
usual 59 0.0324580658293586
set 59 0.0324580658293586
_sunday 59 0.0324580658293586
blowing 59 0.0324580658293586
worse 58 0.03190792912038641
sleeping 58 0.03190792912038641
late 58 0.03190792912038641
corner 58 0.03190792912038641
_friday 58 0.03190792912038641
direction 58 0.03190792912038641
returned 58 0.03190792912038641
marched 58 0.03190792912038641
able 57 0.03135779241141424
height 57 0.03135779241141424
feel 57 0.03135779241141424
impossible 57 0.03135779241141424
spite 57 0.03135779241141424
_saturday 57 0.03135779241141424
chance 57 0.03135779241141424
fairly 57 0.03135779241141424
january_ 57 0.03135779241141424
give 56 0.03080765570244206
don 56 0.03080765570244206
_tuesday 56 0.03080765570244206
_wednesday 56 0.03080765570244206
form 56 0.03080765570244206
yards 56 0.03080765570244206
february_ 56 0.03080765570244206
once 55 0.03025751899346988
everyone 55 0.03025751899346988
early 55 0.03025751899346988
suddenly 55 0.03025751899346988
lbs 55 0.03025751899346988
marching 54 0.029707382284497697
deep 54 0.029707382284497697
taylor 54 0.029707382284497697
beautiful 54 0.029707382284497697
december_ 54 0.029707382284497697
several 54 0.029707382284497697
coming 54 0.029707382284497697
due 54 0.029707382284497697
certain 54 0.029707382284497697
show 54 0.029707382284497697
season 54 0.029707382284497697
year 54 0.029707382284497697
white 54 0.029707382284497697
experience 53 0.029157245575525518
record 53 0.029157245575525518
force 53 0.029157245575525518
summit 53 0.029157245575525518
hill 53 0.029157245575525518
lashly 53 0.029157245575525518
track 53 0.029157245575525518
wonderful 53 0.029157245575525518
makes 53 0.029157245575525518
cloud 53 0.029157245575525518
easy 53 0.029157245575525518
signs 52 0.028607108866553342
thick 52 0.028607108866553342
comfortable 52 0.028607108866553342
comfort 51 0.028056972157581156
stores 51 0.028056972157581156
against 51 0.028056972157581156
therefore 51 0.028056972157581156
tons 51 0.028056972157581156
together 51 0.028056972157581156
steadily 51 0.028056972157581156
does 51 0.028056972157581156
tongue 50 0.02750683544860898
held 50 0.02750683544860898
case 50 0.02750683544860898
east 50 0.02750683544860898
something 50 0.02750683544860898
perhaps 50 0.02750683544860898
say 50 0.02750683544860898
those 50 0.02750683544860898
home 49 0.0269566987396368
lost 49 0.0269566987396368
week 49 0.0269566987396368
note 49 0.0269566987396368
already 49 0.0269566987396368
circumstances 49 0.0269566987396368
safety 49 0.0269566987396368
slope 49 0.0269566987396368
polar 48 0.026406562030664618
especially 48 0.026406562030664618
face 48 0.026406562030664618
continued 48 0.026406562030664618
14 48 0.026406562030664618
below 48 0.026406562030664618
kept 48 0.026406562030664618
22 48 0.026406562030664618
places 48 0.026406562030664618
past 48 0.026406562030664618
thing 48 0.026406562030664618
rapidly 47 0.02585642532169244
position 47 0.02585642532169244
progress 47 0.02585642532169244
fear 47 0.02585642532169244
21 47 0.02585642532169244
fast 47 0.02585642532169244
dr 46 0.025306288612720263
dropped 46 0.025306288612720263
dark 46 0.025306288612720263
crevasses 46 0.025306288612720263
working 46 0.025306288612720263
stopped 46 0.025306288612720263
looked 46 0.025306288612720263
pull 46 0.025306288612720263
remained 46 0.025306288612720263
showed 46 0.025306288612720263
number 45 0.024756151903748084
seal 45 0.024756151903748084
broken 45 0.024756151903748084
curious 45 0.024756151903748084
erebus 45 0.024756151903748084
17 45 0.024756151903748084
nelson 45 0.024756151903748084
either 45 0.024756151903748084
inside 45 0.024756151903748084
minutes 45 0.024756151903748084
coal 45 0.024756151903748084
noon 45 0.024756151903748084
became 45 0.024756151903748084
said 45 0.024756151903748084
imagine 45 0.024756151903748084
big 45 0.024756151903748084
felt 45 0.024756151903748084
geo 45 0.024756151903748084
various 44 0.0242060151947759
running 44 0.0242060151947759
following 44 0.0242060151947759
black 44 0.0242060151947759
clouds 44 0.0242060151947759
anxious 44 0.0242060151947759
sight 44 0.0242060151947759
ready 44 0.0242060151947759
least 44 0.0242060151947759
comparatively 44 0.0242060151947759
finally 44 0.0242060151947759
rise 44 0.0242060151947759
supper 44 0.0242060151947759
18 43 0.023655878485803722
until 43 0.023655878485803722
falling 43 0.023655878485803722
main 43 0.023655878485803722
swell 43 0.023655878485803722
sleep 43 0.023655878485803722
outside 43 0.023655878485803722
always 43 0.023655878485803722
remains 43 0.023655878485803722
however 43 0.023655878485803722
breakfast 43 0.023655878485803722
team 43 0.023655878485803722
crystals 43 0.023655878485803722
sound 42 0.023105741776831543
chapter 42 0.023105741776831543
watch 42 0.023105741776831543
leave 42 0.023105741776831543
hold 42 0.023105741776831543
breeze 42 0.023105741776831543
animal 42 0.023105741776831543
change 41 0.022555605067859363
h 41 0.022555605067859363
fresh 41 0.022555605067859363
top 41 0.022555605067859363
blubber 41 0.022555605067859363
appeared 41 0.022555605067859363
fit 41 0.022555605067859363
meanwhile 41 0.022555605067859363
single 41 0.022555605067859363
gradually 41 0.022555605067859363
view 41 0.022555605067859363
rope 41 0.022555605067859363
lat 41 0.022555605067859363
turn 41 0.022555605067859363
shows 41 0.022555605067859363
glad 41 0.022555605067859363
quiet 41 0.022555605067859363
march_ 41 0.022555605067859363
himself 40 0.022005468358887184
sledging 40 0.022005468358887184
satisfactory 40 0.022005468358887184
berg 40 0.022005468358887184
formed 40 0.022005468358887184
shelter 40 0.022005468358887184
shore 40 0.022005468358887184
leading 40 0.022005468358887184
cut 40 0.022005468358887184
25 40 0.022005468358887184
myself 40 0.022005468358887184
luck 40 0.022005468358887184
ridge 40 0.022005468358887184
starting 40 0.022005468358887184
marches 40 0.022005468358887184
chinaman 40 0.022005468358887184
movement 39 0.021455331649915
house 39 0.021455331649915
clissold 39 0.021455331649915
oil 39 0.021455331649915
evident 39 0.021455331649915
effect 39 0.021455331649915
become 39 0.021455331649915
strait 39 0.021455331649915
serious 38 0.020905194940942826
_discovery_ 38 0.020905194940942826
exercise 38 0.020905194940942826
six 38 0.020905194940942826
young 38 0.020905194940942826
western 38 0.020905194940942826
campbell 38 0.020905194940942826
crack 38 0.020905194940942826
walked 38 0.020905194940942826
arrived 38 0.020905194940942826
24 38 0.020905194940942826
eight 38 0.020905194940942826
themselves 38 0.020905194940942826
cause 38 0.020905194940942826
led 38 0.020905194940942826
difference 38 0.020905194940942826
means 38 0.020905194940942826
lead 37 0.020355058231970643
breaking 37 0.020355058231970643
seals 37 0.020355058231970643
keohane 37 0.020355058231970643
inches 37 0.020355058231970643
followed 37 0.020355058231970643
anything 37 0.020355058231970643
increased 37 0.020355058231970643
order 37 0.020355058231970643
forenoon 37 0.020355058231970643
lower 37 0.020355058231970643
frozen 37 0.020355058231970643
stratus 37 0.020355058231970643
doing 37 0.020355058231970643
pulled 37 0.020355058231970643
discussion 37 0.020355058231970643
tea 37 0.020355058231970643
bag 37 0.020355058231970643
different 36 0.019804921522998467
write 36 0.019804921522998467
further 36 0.019804921522998467
times 36 0.019804921522998467
steady 36 0.019804921522998467
26 36 0.019804921522998467
sail 36 0.019804921522998467
debenham 36 0.019804921522998467
space 36 0.019804921522998467
matter 36 0.019804921522998467
cheerful 36 0.019804921522998467
told 36 0.019804921522998467
grew 36 0.019804921522998467
southerly 36 0.019804921522998467
none 36 0.019804921522998467
latter 36 0.019804921522998467
cracks 36 0.019804921522998467
thus 35 0.019254784814026284
general 35 0.019254784814026284
deck 35 0.019254784814026284
looking 35 0.019254784814026284
23 35 0.019254784814026284
29 35 0.019254784814026284
taking 35 0.019254784814026284
hands 35 0.019254784814026284
practically 35 0.019254784814026284
worst 35 0.019254784814026284
slow 35 0.019254784814026284
splendid 35 0.019254784814026284
patches 35 0.019254784814026284
question 35 0.019254784814026284
scarcely 35 0.019254784814026284
expedition 34 0.018704648105054105
length 34 0.018704648105054105
room 34 0.018704648105054105
penguins 34 0.018704648105054105
temperatures 34 0.018704648105054105
balloon 34 0.018704648105054105
mount 34 0.018704648105054105
blow 34 0.018704648105054105
gear 34 0.018704648105054105
throughout 34 0.018704648105054105
managed 34 0.018704648105054105
pleasant 34 0.018704648105054105
sunshine 34 0.018704648105054105
altogether 34 0.018704648105054105
middle 34 0.018704648105054105
legs 34 0.018704648105054105
effort 34 0.018704648105054105
probably 34 0.018704648105054105
itself 34 0.018704648105054105
tried 34 0.018704648105054105
amongst 34 0.018704648105054105
account 34 0.018704648105054105
pace 34 0.018704648105054105
arrangements 34 0.018704648105054105
sent 34 0.018704648105054105
cliffs 33 0.018154511396081926
mountains 33 0.018154511396081926
results 33 0.018154511396081926
reach 33 0.018154511396081926
goes 33 0.018154511396081926
weeks 33 0.018154511396081926
stove 33 0.018154511396081926
cases 33 0.018154511396081926
spirit 33 0.018154511396081926
comes 33 0.018154511396081926
appearance 33 0.018154511396081926
weight 33 0.018154511396081926
28 33 0.018154511396081926
generally 33 0.018154511396081926
piece 33 0.018154511396081926
slowly 33 0.018154511396081926
40 33 0.018154511396081926
steep 33 0.018154511396081926
sign 33 0.018154511396081926
region 33 0.018154511396081926
extraordinary 33 0.018154511396081926
struck 33 0.018154511396081926
around 33 0.018154511396081926
5° 33 0.018154511396081926
luckily 33 0.018154511396081926
lecture 33 0.018154511396081926
heat 32 0.017604374687109747
cairn 32 0.017604374687109747
drifting 32 0.017604374687109747
demetri 32 0.017604374687109747
greater 32 0.017604374687109747
spot 32 0.017604374687109747
wonderfully 32 0.017604374687109747
northern 32 0.017604374687109747
forward 32 0.017604374687109747
loose 32 0.017604374687109747
dead 32 0.017604374687109747
success 32 0.017604374687109747
blue 32 0.017604374687109747
appears 32 0.017604374687109747
relief 32 0.017604374687109747
gives 32 0.017604374687109747
ran 32 0.017604374687109747
fallen 32 0.017604374687109747
reported 31 0.017054237978137567
stop 31 0.017054237978137567
motors 31 0.017054237978137567
fall 31 0.017054237978137567
parties 31 0.017054237978137567
royds 31 0.017054237978137567
teams 31 0.017054237978137567
meal 31 0.017054237978137567
carried 31 0.017054237978137567
cleared 31 0.017054237978137567
break 31 0.017054237978137567
absence 31 0.017054237978137567
terrible 31 0.017054237978137567
walk 31 0.017054237978137567
remain 31 0.017054237978137567
situation 31 0.017054237978137567
rose 31 0.017054237978137567
ten 31 0.017054237978137567
covering 31 0.017054237978137567
ft 31 0.017054237978137567
scientific 30 0.016504101269165388
winds 30 0.016504101269165388
27 30 0.016504101269165388
summer 30 0.016504101269165388
castle 30 0.016504101269165388
leaving 30 0.016504101269165388
used 30 0.016504101269165388
twenty 30 0.016504101269165388
her 30 0.016504101269165388
began 30 0.016504101269165388
hopeful 30 0.016504101269165388
speed 30 0.016504101269165388
fuel 30 0.016504101269165388
ourselves 30 0.016504101269165388
walls 30 0.016504101269165388
rising 29 0.015953964560193205
worked 29 0.015953964560193205
scene 29 0.015953964560193205
storm 29 0.015953964560193205
freezing 29 0.015953964560193205
hot 29 0.015953964560193205
spring 29 0.015953964560193205
christopher 29 0.015953964560193205
thermometer 29 0.015953964560193205
care 29 0.015953964560193205
use 29 0.015953964560193205
forde 29 0.015953964560193205
busy 29 0.015953964560193205
road 29 0.015953964560193205
indeed 29 0.015953964560193205
badly 29 0.015953964560193205
wet 29 0.015953964560193205
manner 29 0.015953964560193205
points 29 0.015953964560193205
solid 29 0.015953964560193205
discovered 29 0.015953964560193205
afraid 29 0.015953964560193205
whether 29 0.015953964560193205
keen 29 0.015953964560193205
sort 29 0.015953964560193205
_note_ 29 0.015953964560193205
huge 29 0.015953964560193205
want 29 0.015953964560193205
biscuit 29 0.015953964560193205
instrument 29 0.015953964560193205
june_ 29 0.015953964560193205
captain 28 0.01540382785122103
antarctic 28 0.01540382785122103
travelling 28 0.01540382785122103
tell 28 0.01540382785122103
clothing 28 0.01540382785122103
difficulties 28 0.01540382785122103
observation 28 0.01540382785122103
hooper 28 0.01540382785122103
remaining 28 0.01540382785122103
arrival 28 0.01540382785122103
interest 28 0.01540382785122103
november_ 28 0.01540382785122103
caught 28 0.01540382785122103
spirits 28 0.01540382785122103
beasts 28 0.01540382785122103
follow 28 0.01540382785122103
date 28 0.01540382785122103
nature 28 0.01540382785122103
advance 28 0.01540382785122103
suppose 28 0.01540382785122103
19 28 0.01540382785122103
terribly 28 0.01540382785122103
may_ 28 0.01540382785122103
jehu 28 0.01540382785122103
discovery 27 0.014853691142248849
lines 27 0.014853691142248849
station 27 0.014853691142248849
effects 27 0.014853691142248849
upper 27 0.014853691142248849
double 27 0.014853691142248849
fish 27 0.014853691142248849
giving 27 0.014853691142248849
steam 27 0.014853691142248849
prepared 27 0.014853691142248849
immediately 27 0.014853691142248849
stand 27 0.014853691142248849
16 27 0.014853691142248849
although 27 0.014853691142248849
safe 27 0.014853691142248849
lay 27 0.014853691142248849
push 27 0.014853691142248849
pressed 27 0.014853691142248849
awful 27 0.014853691142248849
reason 27 0.014853691142248849
thinks 27 0.014853691142248849
says 27 0.014853691142248849
greatly 27 0.014853691142248849
july_ 27 0.014853691142248849
_p_ 27 0.014853691142248849
state 26 0.014303554433276671
whales 26 0.014303554433276671
ton 26 0.014303554433276671
instruments 26 0.014303554433276671
mr 26 0.014303554433276671
shoes 26 0.014303554433276671
often 26 0.014303554433276671
free 26 0.014303554433276671
feed 26 0.014303554433276671
sunday 26 0.014303554433276671
seven 26 0.014303554433276671
considerable 26 0.014303554433276671
knew 26 0.014303554433276671
god 26 0.014303554433276671
sure 26 0.014303554433276671
december 26 0.014303554433276671
owing 26 0.014303554433276671
why 26 0.014303554433276671
try 26 0.014303554433276671
hung 26 0.014303554433276671
lot 26 0.014303554433276671
100 26 0.014303554433276671
sides 26 0.014303554433276671
real 26 0.014303554433276671
feeling 26 0.014303554433276671
bit 26 0.014303554433276671
returning 26 0.014303554433276671
moon 26 0.014303554433276671
b 25 0.01375341772430449
complete 25 0.01375341772430449
service 25 0.01375341772430449
called 25 0.01375341772430449
birds 25 0.01375341772430449
loss 25 0.01375341772430449
quarters 25 0.01375341772430449
horse 25 0.01375341772430449
midnight 25 0.01375341772430449
ramp 25 0.01375341772430449
penguin 25 0.01375341772430449
ridges 25 0.01375341772430449
immense 25 0.01375341772430449
sheet 25 0.01375341772430449
ordinary 25 0.01375341772430449
amount 25 0.01375341772430449
didn 25 0.01375341772430449
clock 25 0.01375341772430449
wretched 25 0.01375341772430449
matters 25 0.01375341772430449
finding 25 0.01375341772430449
broke 25 0.01375341772430449
mind 25 0.01375341772430449
proved 25 0.01375341772430449
increase 25 0.01375341772430449
improvement 25 0.01375341772430449
northerly 25 0.01375341772430449
armitage 25 0.01375341772430449
provision 25 0.01375341772430449
april_ 25 0.01375341772430449
object 24 0.013203281015332309
upon 24 0.013203281015332309
engine 24 0.013203281015332309
fires 24 0.013203281015332309
routine 24 0.013203281015332309
waiting 24 0.013203281015332309
accident 24 0.013203281015332309
third 24 0.013203281015332309
finnesko 24 0.013203281015332309
stable 24 0.013203281015332309
anton 24 0.013203281015332309
leads 24 0.013203281015332309
slopes 24 0.013203281015332309
holds 24 0.013203281015332309
filled 24 0.013203281015332309
extra 24 0.013203281015332309
red 24 0.013203281015332309
thoroughly 24 0.013203281015332309
slightly 24 0.013203281015332309
gets 24 0.013203281015332309
shown 24 0.013203281015332309
gap 24 0.013203281015332309
sometimes 24 0.013203281015332309
bottom 24 0.013203281015332309
pools 24 0.013203281015332309
spent 24 0.013203281015332309
rate 24 0.013203281015332309
notes 24 0.013203281015332309
alone 24 0.013203281015332309
heard 24 0.013203281015332309
inaccessible 24 0.013203281015332309
harness 24 0.013203281015332309
clothes 24 0.013203281015332309
shackleton 24 0.013203281015332309
august_ 24 0.013203281015332309
ago 23 0.012653144306360132
board 23 0.012653144306360132
death 23 0.012653144306360132
cross 23 0.012653144306360132
minimum 23 0.012653144306360132
takes 23 0.012653144306360132
nobby 23 0.012653144306360132
mountain 23 0.012653144306360132
move 23 0.012653144306360132
hole 23 0.012653144306360132
fodder 23 0.012653144306360132
completed 23 0.012653144306360132
necessary 23 0.012653144306360132
horses 23 0.012653144306360132
keeping 23 0.012653144306360132
trust 23 0.012653144306360132
outlook 23 0.012653144306360132
barometer 23 0.012653144306360132
straight 23 0.012653144306360132
idea 23 0.012653144306360132
arrangement 23 0.012653144306360132
opened 23 0.012653144306360132
placed 23 0.012653144306360132
outward 23 0.012653144306360132
wall 23 0.012653144306360132
future 23 0.012653144306360132
runners 23 0.012653144306360132
per 23 0.012653144306360132
tents 23 0.012653144306360132
self 23 0.012653144306360132
rocks 23 0.012653144306360132
bluff 23 0.012653144306360132
thread 23 0.012653144306360132
sir 22 0.01210300759738795
smaller 22 0.01210300759738795
officer 22 0.01210300759738795
regions 22 0.01210300759738795
remarkable 22 0.01210300759738795
mainly 22 0.01210300759738795
clearing 22 0.01210300759738795
critical 22 0.01210300759738795
lieut 22 0.01210300759738795
wild 22 0.01210300759738795
name 22 0.01210300759738795
victor 22 0.01210300759738795
ground 22 0.01210300759738795
beneath 22 0.01210300759738795
word 22 0.01210300759738795
forage 22 0.01210300759738795
bar 22 0.01210300759738795
month 22 0.01210300759738795
absolutely 22 0.01210300759738795
beast 22 0.01210300759738795
caused 22 0.01210300759738795
happened 22 0.01210300759738795
bare 22 0.01210300759738795
subject 22 0.01210300759738795
fair 22 0.01210300759738795
31 22 0.01210300759738795
world 22 0.01210300759738795
